"報名","日期","版次","系統代碼","標題","廣告主","分類","品牌","影像URL"
"社會日報","1944-08-19","2/3","619211","主治　白濁　下疳　橫痃　梅毒","周福民","中西藥業  ","周福民  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619211"
"社會日報","1944-08-19","4","619213","閃電治淋　初起淋病廿四小時治癒","柯爾登西藥行","中西藥業  ","複硫梅濁尅星  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619213"
"社會日報","1944-08-19","2","619233","白濁患者密切注意","顧守禮","中西藥業  ","顧守禮  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619233"
"社會日報","1944-08-19","2/3","619205","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619205"
"社會日報","1944-08-19","3","619203","冶遊福音　白濁之速癒","王一理醫師","中西藥業  ","王一理醫師  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619203"
"社會日報","1944-08-19","2/3","619209","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619209"
"社會日報","1944-08-20","2","619263","白濁患者密切注意","顧守禮","中西藥業  ","顧守禮  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619263"
"社會日報","1944-08-20","4","619261","花柳座談白濁必愈","戴德","中西藥業  ","戴德  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619261"
"社會日報","1944-08-20","2/3","619239","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619239"
"社會日報","1944-08-21","2/3","619276","主治　白濁　下疳　橫痃　梅毒","周福民","中西藥業  ","周福民  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619276"
"社會日報","1944-08-21","2","619295","白濁患者密切注意","顧守禮","中西藥業  ","顧守禮  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619295"
"社會日報","1944-08-21","2/3","619272","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619272"
"社會日報","1944-08-21","1/4","619275","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619275"
"社會日報","1944-08-22","2/3","619306","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619306"
"社會日報","1944-08-22","2/3","619302","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619302"
"社會日報","1944-08-22","4","619321","花柳座談白濁必愈","戴德","中西藥業  ","戴德  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619321"
"社會日報","1944-08-22","2","619324","白濁患者密切注意","顧守禮","中西藥業  ","顧守禮  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619324"
"江蘇日報","1944-08-23","3","939532","皮膚花柳科專門介之醫院廣告",,,,"https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E6%B1%9F%E8%98%87%E6%97%A5%E5%A0%B1&listNo=939532"
"江蘇日報","1944-08-23","4","939567","花柳皮膚專科趙福群醫師廣告",,,,"https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E6%B1%9F%E8%98%87%E6%97%A5%E5%A0%B1&listNo=939567"
"江蘇日報","1944-08-23","3","939515","感謝採芝堂治療淋濁",,,,"https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E6%B1%9F%E8%98%87%E6%97%A5%E5%A0%B1&listNo=939515"
"社會日報","1944-08-23","2/3","619336","主治　白濁　下疳　橫痃　梅毒","周福民","中西藥業  ","周福民  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619336"
"社會日報","1944-08-23","3","619333","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619333"
"社會日報","1944-08-23","3","619335","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619335"
"社會日報","1944-08-23","4","619343","閃電治淋　初起淋病廿四小時治癒","柯爾登西藥行","中西藥業  ","複硫梅濁尅星  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619343"
"社會日報","1944-08-23","2","619354","白濁患者密切注意","顧守禮","中西藥業  ","顧守禮  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619354"
"江蘇日報","1944-08-24","2","939654","皮膚花柳科專門介之醫院廣告",,,,"https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E6%B1%9F%E8%98%87%E6%97%A5%E5%A0%B1&listNo=939654"
"社會日報","1944-08-24","3","619366","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619366"
"社會日報","1944-08-24","4","619380","花柳座談白濁必愈","戴德","中西藥業  ","戴德  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619380"
"社會日報","1944-08-24","2/3","619362","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619362"
"社會日報","1944-08-24","2","619383","白濁患者密切注意","顧守禮","中西藥業  ","顧守禮  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619383"
"江蘇日報","1944-08-25","2","939752","介之醫院皮膚花柳科鍾介之醫師內科小兒科鍾至言醫師廣告",,,,"https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E6%B1%9F%E8%98%87%E6%97%A5%E5%A0%B1&listNo=939752"
"社會日報","1944-08-25","2/3","619396","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619396"
"社會日報","1944-08-25","3","619392","包醫花柳　白濁　下疳","同春堂","中西藥業  ","同春堂  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619392"
"社會日報","1944-08-25","2","619413","花柳診療錄　五天解決　夫婦誤會　白濁睪丸炎","顧守禮","中西藥業  ","顧守禮  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619413"
"社會日報","1944-08-25","3","619391","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619391"
"社會日報","1944-08-25","2/3","619397","主治　白濁　下疳　橫痃　梅毒","周福民","中西藥業  ","周福民  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619397"
"江蘇日報","1944-08-26","3","939921","皮膚花柳科專門介之醫院廣告",,,,"https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E6%B1%9F%E8%98%87%E6%97%A5%E5%A0%B1&listNo=939921"
"江蘇日報","1944-08-26","3","939928","感謝採芝堂治療淋濁",,,,"https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E6%B1%9F%E8%98%87%E6%97%A5%E5%A0%B1&listNo=939928"
"江蘇日報","1944-08-26","4","939956","花柳皮膚專科趙福群醫師廣告",,,,"https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E6%B1%9F%E8%98%87%E6%97%A5%E5%A0%B1&listNo=939956"
"社會日報","1944-08-26","1/4","619421","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619421"
"社會日報","1944-08-26","3","619420","冶遊福音　白濁之速癒","王一理醫師","中西藥業  ","王一理醫師  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619420"
"社會日報","1944-08-26","3","619425","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619425"
"社會日報","1944-08-26","2/3","619422","包醫花柳　白濁　下疳","同春堂","中西藥業  ","同春堂  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619422"
"江蘇日報","1944-08-27","2","940040","皮膚花柳科專門介之醫院廣告",,,,"https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E6%B1%9F%E8%98%87%E6%97%A5%E5%A0%B1&listNo=940040"
"社會日報","1944-08-27","2/3","619458","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619458"
"社會日報","1944-08-27","1/4","619464","專治　白濁梅毒下疳橫痃","施良轅","中西藥業  ","施良轅  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619464"
"社會日報","1944-08-27","2","619465","閃電治淋　初起淋病廿四小時治癒","柯爾登西藥行","中西藥業  ","複硫梅濁尅星  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619465"
"社會日報","1944-08-27","3","619451","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619451"
"社會日報","1944-08-27","2/3","619454","包醫花柳　白濁　下疳","同春堂","中西藥業  ","同春堂  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619454"
"社會日報","1944-08-28","2","619506","白濁閃電噬菌特效療法","顧守禮","中西藥業  ","顧守禮  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619506"
"社會日報","1944-08-28","4","619504","花柳座談白濁必愈","戴德","中西藥業  ","戴德  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619504"
"社會日報","1944-08-28","1/4","619494","專治　白濁梅毒下疳橫痃","施良轅","中西藥業  ","施良轅  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619494"
"社會日報","1944-08-28","3","619488","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619488"
"社會日報","1944-08-28","3","619485","包醫花柳　白濁　下疳","同春堂","中西藥業  ","同春堂  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619485"
"社會日報","1944-08-28","2/3","619484","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619484"
"江蘇日報","1944-08-29","2","940252","介之醫院皮膚花柳科鍾介之醫師內科小兒科鍾至言醫師廣告",,,,"https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E6%B1%9F%E8%98%87%E6%97%A5%E5%A0%B1&listNo=940252"
"社會日報","1944-08-29","1/4","619514","包醫花柳　白濁　下疳","同春堂","中西藥業  ","同春堂  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619514"
"社會日報","1944-08-29","3","619517","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619517"
"社會日報","1944-08-29","2/3","619512","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619512"
"江蘇日報","1944-08-30","3","940404","感謝採芝堂治療淋濁",,,,"https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E6%B1%9F%E8%98%87%E6%97%A5%E5%A0%B1&listNo=940404"
"江蘇日報","1944-08-30","3","940421","皮膚花柳科專門介之醫院廣告",,,,"https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E6%B1%9F%E8%98%87%E6%97%A5%E5%A0%B1&listNo=940421"
"社會日報","1944-08-30","4","619564","花柳座談白濁必愈","戴德","中西藥業  ","戴德  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619564"
"社會日報","1944-08-30","2","619567","白濁閃電噬菌特效療法","顧守禮","中西藥業  ","顧守禮  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619567"
"社會日報","1944-08-30","2","619568","擅治梅毒淋病陽萎早洩遺精虛弱","顧守禮","中西藥業  ","顧守禮  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619568"
"社會日報","1944-08-30","2/3","619554","專治　白濁梅毒下疳橫痃","施良轅","中西藥業  ","施良轅  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619554"
"社會日報","1944-08-30","3","619545","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619545"
"社會日報","1944-08-30","1/4","619546","包醫花柳　白濁　下疳","同春堂","中西藥業  ","同春堂  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619546"
"社會日報","1944-08-30","2/3","619550","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619550"
"江蘇日報","1944-08-31","2","940529","皮膚花柳科專門介之醫院廣告",,,,"https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E6%B1%9F%E8%98%87%E6%97%A5%E5%A0%B1&listNo=940529"
"社會日報","1944-08-31","1/4","619575","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619575"
"社會日報","1944-08-31","2/3","619587","專治　白濁梅毒下疳橫痃","施良轅","中西藥業  ","施良轅  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619587"
"社會日報","1944-08-31","3","619581","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619581"
"社會日報","1944-09-01","2/3","619617","主治　白濁　下疳　橫痃　梅毒","周福民","中西藥業  ","周福民  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619617"
"社會日報","1944-09-01","2","619634","擅治梅毒淋病陽萎早洩遺精虛弱","顧守禮","中西藥業  ","顧守禮  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619634"
"社會日報","1944-09-01","4","619632","花柳座談白濁必愈","戴德","中西藥業  ","戴德  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619632"
"社會日報","1944-09-01","1/4","619615","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619615"
"社會日報","1944-09-01","3","619606","冶遊福音　白濁之速癒","王一理醫師","中西藥業  ","王一理醫師  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619606"
"社會日報","1944-09-02","3","619652","閃電治淋　初起淋病廿四小時治癒","柯爾登西藥行","中西藥業  ","複硫梅濁尅星  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619652"
"社會日報","1944-09-02","2","619666","擅治梅毒淋病陽萎早洩遺精虛弱","顧守禮","中西藥業  ","顧守禮  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619666"
"社會日報","1944-09-02","2","619667","白濁閃電噬菌特效療法","顧守禮","中西藥業  ","顧守禮  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619667"
"社會日報","1944-09-02","4","619641","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619641"
"社會日報","1944-09-02","2/3","619648","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619648"
"社會日報","1944-09-02","2/3","619651","專治　白濁梅毒下疳橫痃","施良轅","中西藥業  ","施良轅  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619651"
"社會日報","1944-09-03","2/3","619683","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619683"
"社會日報","1944-09-03","3","619676","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619676"
"社會日報","1944-09-03","3","619674","冶遊福音　白濁之速癒","王一理醫師","中西藥業  ","王一理醫師  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619674"
"社會日報","1944-09-04","3","619720","張克倫醫師親自診察　專治花柳生殖秘尿各科","克倫醫院","中西藥業  ","克倫醫院  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619720"
"社會日報","1944-09-04","2/3","619724","專治　白濁梅毒下疳橫痃","施良轅","中西藥業  ","施良轅  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619724"
"社會日報","1944-09-04","3","619712","冶遊福音　白濁之速癒","王一理醫師","中西藥業  ","王一理醫師  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619712"
"社會日報","1944-09-04","2","619736","白濁閃電噬菌特效療法","顧守禮","中西藥業  ","顧守禮  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619736"
"社會日報","1944-09-04","2","619737","擅治梅毒淋病陽萎早洩遺精虛弱","顧守禮","中西藥業  ","顧守禮  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619737"
"社會日報","1944-09-04","2/3","619715","民眾醫院主辦　花柳病患福音","民眾醫院","中西藥業  ","集團清毒  ","https://mhdb.mh.sinica.edu.tw/newsp/image.php?kind=%E7%A4%BE%E6%9C%83%E6%97%A5%E5%A0%B1&listNo=619715"
